213704,American Pacific Corporation,1533,AMERICAN PACIFIC CORP
213751,ZymoGenetics Inc,145228,ZYMOGENETICS INC
213761,NOMOS CORPORATION,148472,NOMOS CORP  -REDH
213762,"VARIAN MEDICAL SYSTEMS, INC.",11115,VARIAN MEDICAL SYSTEMS INC
213770,"ICN PHARMACEUTICALS, INC.",9340,ICN PHARMACEUTICALS INC
213772,"RIBAPHARM, INC.",141390,RIBAPHARM INC
213798,Simpson Manufacturing,30260,SIMPSON MANUFACTURING CO INC
213800,"SPECTRUM ORGANIC PRODUCTS, INC.",65268,SPECTRUM ORGANIC PRODUCTS INC
213840,Comtech Telecommunications Corporation,3358,COMTECH TELECOMMUNICATIONS CORP
213859,J2 Global Communications,122172,J2 GLOBAL COMMUNICATIONS INC
213872,Overture Services Inc,121436,OVERTURE SERVICES INC
213906,Sawtek Inc.,62738,SAWTEK INC \FL\
213907,"TriQuint Semiconductor, Inc.",29386,TRIQUINT SEMICONDUCTOR INC
213908,"webMethods, Inc.",130049,WEBMETHODS INC
213948,Certainteed Corp,2893,CERTAINTEED CORP
213974,AGERE SYSTEMS INC.,141845,AGERE SYSTEMS INC
213977,ATMEL CORPORATION,23767,ATMEL CORP
213995,Avenue A Inc,132361,AVENUE A INC
214007,Lifetime Products Inc,23947,LIFETIME PRODUCTS INC
214016,"FARGO ELECTRONICS, INC.",129624,FARGO ELECTRONICS INC
214128,"Electrograph Systems, Inc.",3351,ELECTROGRAPH SYSTEMS INC
214188,DAY INTERNATIONAL,3810,DAY INTERNATIONAL INC
214188,DAY INTERNATIONAL,106129,DAY INTERNATIONAL GROUP INC
214189,Progressive International Corp,13341,PROGRESSIVE CORP
214189,Progressive International Corp,29250,PROGRESSIVE GAMING INTERNATIONAL CORP
214276,a Corporation formed under the Belizean International Business Companies Act of 1990,179288,A. H. Belo CORP
214276,a Corporation formed under the Belizean International Business Companies Act of 1990,179288,A. H. Belo Corp
214311,FUJITSU LTD.,18467,FUJITSU LTD
214312,"FUJITSU (THAILAND) CO, LTD.",18467,FUJITSU LTD
214325,Rubbermaid,9280,RUBBERMAID INC
214326,Silent Witness Enterprises Ltd,108246,SILENT WITNESS ENTERPRISES
214328,Ultrak Inc,10827,ULTRAK INC
214342,Armstrong World Industries Inc,1762,ARMSTRONG WORLD INDUSTRIES INC
214342,Armstrong World Industries Inc,175689,ARMSTRONG WORLD INDUSTRIES
214371,Pep Boys,8475,PEP BOYS MANNY MOE & JACK
214380,"Genuine Parts Company, Inc",5125,GENUINE PARTS CO
214382,NAPA,17063,NAPA VALLEY BANCORP
214414,"Sport Supply Group, Inc.",14490,"SPORT SUPPLY GROUP, INC."
214414,"Sport Supply Group, Inc.",23872,SPORT SUPPLY GROUP INC ET AL
214414,"Sport Supply Group, Inc.",23872,SPORT SUPPLY GROUP INC
214419,Arch of West Virginia,11381,WEST VIRGINIA ACCEPTANCE CO
214468,"E TRADE GROUP, INC.",63501,E TRADE GROUP INC
214498,Multimedia Games Inc,62107,MULTIMEDIA GAMES INC
214570,Anchor Gaming,29642,ANCHOR GAMING
214645,ASM International NV,1166,ASM INTERNATIONAL NV
214684,Lowe's Companies Inc,6829,LOWES COMPANIES INC
214699,UNITED INDUSTRIES CORP.,148354,UNITED INDUSTRIES CORP
214701,ELCOR CORPORATION,4251,ELCOR CORP
214703,ELK CORPORATION OF TEXAS,4307,ELK HORN COAL CORP
214706,iPrint Technologies Inc,132600,IPRINT TECHNOLOGIES INC
214710,TOSHIBA CORPORATION,10622,TOSHIBA CORP
214727,"Cardiac Pacemakers Inc, -",2746,CARDIAC PACEMAKERS
214943,ELSCINT LTD,4312,ELSCINT LTD
214987,Guidant Corp,31166,GUIDANT CORP
215008,Handspring Inc,137067,HANDSPRING INC
215012,Mitsubishi Electric Corp,19043,MITSUBISHI ELECTRIC CORP
215040,"HAYNES INTERNATIONAL, INC.",23587,HAYNES INTERNATIONAL INC
215062,K2 Incorporated,1677,K2 INC
215064,Shakespeare Company Monofilament Division,9630,SHAKESPEARE CO
215065,"a division of K2, Inc.",1677,K2 INC
215098,Igo Corporation,124975,IGO CORP
215110,Alcide Corp,1244,ALCIDE CORP
215120,Borders Group Inc.,31849,BORDERS GROUP INC
215205,PANASONIC CORP.,7114,PANASONIC CORP
215221,HealthSouth Corporation,12589,HEALTHSOUTH CORP
215228,Premier Farnell plc,62631,PREMIER FARNELL PLC
215239,Nautilus Group Inc,27760,NAUTILUS GROUP INC
215241,Direct Focus Inc,27760,DIRECT FOCUS INC
215243,Weider Nutrition International Inc,64708,WEIDER NUTRITION INTERNATIONAL INC
215267,Cardiac Science Inc,25315,CARDIAC SCIENCE INC
215295,Electronic Devices Incorporated,4287,ELECTRONIC DEVICES INC
215301,LOREAL S.A.,100581,L'OREAL SA
215335,AKZO NOBEL NV,15334,AKZO NOBEL NV
215341,NCR CORPORATION,7648,NCR CORP
215345,"CA, Inc.",3310,"CA, INC."
215389,CATALINA MARKETING CORP.,25099,CATALINA MARKETING CORP
215435,"SBC COMMUNICATIONS, INC.",9899,SBC COMMUNICATIONS INC
215436,PACIFIC BELL,8287,PACIFIC BELL
215437,PACIFIC TELESIS GROUP,8286,PACIFIC TELESIS GROUP
215456,Kofax Image Products,65586,KOFAX IMAGE PRODUCTS INC
215538,Pentech International Inc,13049,PENTECH INTERNATIONAL INC
215539,"a wholly owned subsidiary of JAKKS PACIFIC, INC",62745,JAKKS PACIFIC INC
215540,Jakks Pacific Inc,62745,JAKKS PACIFIC INC
215544,"HONEYWELL INTERNATIONAL, INC.",1300,HONEYWELL INTERNATIONAL INC
215544,"HONEYWELL INTERNATIONAL, INC.",5693,HONEYWELL INC
215663,"Jazz Semiconductor, Inc.",158353,JAZZ SEMICONDUCTOR INC -REDH
215682,Advanced Micro Devices,1161,ADVANCED MICRO DEVICES INC
215703,ICN Pharmaceuticals Inc,9340,ICN PHARMACEUTICALS INC
215710,Ribapharm Inc,141390,RIBAPHARM INC
215754,"Gateway Inc, -",29345,GATEWAY INC
215766,Fujitsu Ltd,18467,FUJITSU LTD
215804,BROADCOM CORP.,66708,BROADCOM CORP
216004,Nationwide Industries Inc,7787,NATIONWIDE INDUSTRIES INC
216050,"American Seating Company, -",1555,AMERICAN SEATING CO
216120,"HANOVER DIRECT, INC.",5711,HANOVER DIRECT INC
216204,"International Rectifier Corporation, -",6109,INTERNATIONAL RECTIFIER CORP
216254,Steven Madden Ltd,29382,"STEVEN MADDEN, LTD."
216258,"GEMPLUS INTERNATIONAL, S.A.",141468,GEMPLUS INTERNATIONAL SA
216373,CANADIAN PACIFIC RAILWAY,2698,CANADIAN PACIFIC RAILWAY LTD
216377,"CANADIAN PACIFIC RAILWAY, LTD.",2698,CANADIAN PACIFIC RAILWAY LTD
216450,Aearo Corp,146133,AEARO CORP
216462,US Auto Parts Network,176593,"U.S. Auto Parts Network, Inc."
216593,Lumenis Ltd,19845,LUMENIS LTD
216597,Syneron Medical Ltd,160902,SYNERON MEDICAL LTD
216615,Keystone Automotive Industries Inc,63102,KEYSTONE AUTOMOTIVE INDUSTRIES INC
216618,Pacific Rim and Trim International,8271,PACIFIC INTERNATIONAL SERVICES CORP
216629,LOCKHEED MARTIN CORPORATION,6774,LOCKHEED MARTIN CORP
216638,OWENS CORNING,8214,Owens Corning
216686,Meade Instruments Corp,64595,MEADE INSTRUMENTS CORP
216713,Stec Inc,134384,"STEC, INC."
216745,Icn Pharmaceuticals Inc,9340,ICN PHARMACEUTICALS INC
216761,Hawaii International Seafood Inc,2733,CAPITAL INVESTMENT OF HAWAII INC
216813,"Salton, Incorporated",24537,SALTON INC
216818,Envoy Corporation,24058,ENVOY CORP
216819,Federal Mogul Corporation,4600,FEDERAL MOGUL CORP
216834,Royal Appliance Manufacturing Company,24382,ROYAL APPLIANCE MANUFACTURING CO
216856,"Viacom, Incorporated",13714,VIACOM INC
216856,"Viacom, Incorporated",165675,Viacom Inc.
216881,Holmes Group,128498,HOLMES GROUP INC
216916,"Cabela's, Incorporated",264708,CABELAS INC
216918,"Scotsman Group, Incorporated",148361,SCOTSMAN GROUP INC
216983,"Affiliated Computer Services, Incorporated",30697,AFFILIATED COMPUTER SERVICES INC
216986,Bank One,1998,BANK ONE CORP
217002,Symantec Corp,15855,SYMANTEC CORP
217003,"Computer Associates International, Incorporated",3310,COMPUTER ASSOCIATES INTERNATIONAL INC
217116,"Novik, Incorporated",163802,NOVIK INC
217165,"ANTHEM, INC.",145046,ANTHEM INC
217165,"ANTHEM, INC.",145046,"Anthem, Inc."
217167,"ANTHEM INSURANCE COMPANIES, INC.",133604,ANTHEM INSURANCE
217170,"ANTHEM HEALTH PLANS OF MAINE, INC.",145046,ANTHEM INC
217170,"ANTHEM HEALTH PLANS OF MAINE, INC.",145046,"Anthem, Inc."
217172,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.",145046,ANTHEM INC
217172,"ANTHEM HEALTH PLANS OF NEW HAMPSHIRE, INC.",145046,"Anthem, Inc."
217180,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",145046,ANTHEM INC
217180,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",145046,"Anthem, Inc."
217200,"GROUP HEALTH SERVICE OF OKLAHOMA, INC.",152250,"IN TOUCH MEDIA GROUP, INC."
217200,"GROUP HEALTH SERVICE OF OKLAHOMA, INC.",178152,Waste to Energy Group Inc.
217240,"WELLCHOICE, INC.",150397,WELLCHOICE INC
217246,"WELLCHOICE INSURANCE OF NEW JERSEY, INC.",150397,WELLCHOICE INC
217251,BRISTOL MYERS SQUIBB CO.,2403,BRISTOL MYERS SQUIBB CO
217283,Brocade Communications Systems Inc,120774,BROCADE COMMUNICATIONS SYSTEMS INC
217287,Overland Storage Inc,64408,OVERLAND STORAGE INC
217288,Qualstar Corp,133949,QUALSTAR CORP
217295,Veritas Software Corporation,29356,VERITAS SOFTWARE CORP
217316,McData Corporation,138607,MCDATA CORP
217345,Cisco Systems Inc,20779,CISCO SYSTEMS INC
217345,Cisco Systems Inc,20779,"CISCO SYSTEMS, INC."
217368,Monolithic Power Systems Inc,160888,MONOLITHIC POWER SYSTEMS INC
217457,Eagle Building Technologies,62291,EAGLE BUILDING TECHNOLOGIES  INC
217484,Brooktrout Inc,25844,BROOKTROUT INC
217510,NATCO Group Inc,128759,NATCO GROUP INC
217623,Arrow Electronics Inc,1773,ARROW ELECTRONICS INC
217644,"TECHSYS, INC.",30476,TECHSYS INC
217651,NCR,7648,NCR CORP
217671,IONICS INC,6171,IONICS INC
217713,"Institute of Experimental Botany, a Czech Republic Corporation",9057,REPUBLIC CORP
217715,Commerce Department of the United States,8015,UNITED STATES FILTER CORP
217715,Commerce Department of the United States,8947,UNITED STATES LIME & MINERALS INC
217715,Commerce Department of the United States,10930,UNITED STATES ANTIMONY CORP
217715,Commerce Department of the United States,10969,UNITED STATES SHOE CORP
217715,Commerce Department of the United States,10972,UNITED STATES SURGICAL CORP
217715,Commerce Department of the United States,11888,UNITED STATES METALS IDX FD
217715,Commerce Department of the United States,14369,UNITED STATES CELLULAR CORP
217715,Commerce Department of the United States,23978,UNITED STATES STEEL CORP
217715,Commerce Department of the United States,25517,UNITED STATES CAN CO
217715,Commerce Department of the United States,25628,UNITED STATES EXPLORATION INC
217715,Commerce Department of the United States,61994,UNITED STATES POSTAL SERVICE
217715,Commerce Department of the United States,171079,UNITED STATES AGRICULTR IDX
217715,Commerce Department of the United States,174024,UNITED STATES OIL FUND LP
217715,Commerce Department of the United States,177207,UNITED STATES NATURAL GAS FD
217715,Commerce Department of the United States,179059,UNITED STATES 12 MNTH OIL LP
217715,Commerce Department of the United States,179521,UNITED STATES GASOLINE FD LP
217715,Commerce Department of the United States,179808,UNITED STATES DIESEL-HEAT LP
217715,Commerce Department of the United States,180545,UNITED STATES SHORT OIL FUND
217715,Commerce Department of the United States,183608,UNITED STATES BRENT OIL LP
217715,Commerce Department of the United States,183869,UNITED STATES 12 NAT GAS LP
217715,Commerce Department of the United States,184937,UNITED STATES COMMDY IDX FD
217715,Commerce Department of the United States,195555,UNITED STATES COPPER INDEX
217716,Patent and Trademark Office of the United States,8015,UNITED STATES FILTER CORP
217716,Patent and Trademark Office of the United States,8947,UNITED STATES LIME & MINERALS INC
217716,Patent and Trademark Office of the United States,10930,UNITED STATES ANTIMONY CORP
217716,Patent and Trademark Office of the United States,10969,UNITED STATES SHOE CORP
217716,Patent and Trademark Office of the United States,10972,UNITED STATES SURGICAL CORP
217716,Patent and Trademark Office of the United States,11888,UNITED STATES METALS IDX FD
217716,Patent and Trademark Office of the United States,14369,UNITED STATES CELLULAR CORP
217716,Patent and Trademark Office of the United States,23978,UNITED STATES STEEL CORP
217716,Patent and Trademark Office of the United States,25517,UNITED STATES CAN CO
217716,Patent and Trademark Office of the United States,25628,UNITED STATES EXPLORATION INC
217716,Patent and Trademark Office of the United States,61994,UNITED STATES POSTAL SERVICE
217716,Patent and Trademark Office of the United States,62230,UNITED STATES SATELLITE BROADCASTING CO INC
217716,Patent and Trademark Office of the United States,171079,UNITED STATES AGRICULTR IDX
217716,Patent and Trademark Office of the United States,174024,UNITED STATES OIL FUND LP
217716,Patent and Trademark Office of the United States,177207,UNITED STATES NATURAL GAS FD
217716,Patent and Trademark Office of the United States,179059,UNITED STATES 12 MNTH OIL LP
217716,Patent and Trademark Office of the United States,179521,UNITED STATES GASOLINE FD LP
217716,Patent and Trademark Office of the United States,179808,UNITED STATES DIESEL-HEAT LP
217716,Patent and Trademark Office of the United States,180545,UNITED STATES SHORT OIL FUND
217716,Patent and Trademark Office of the United States,183608,UNITED STATES BRENT OIL LP
217716,Patent and Trademark Office of the United States,183869,UNITED STATES 12 NAT GAS LP
217716,Patent and Trademark Office of the United States,184937,UNITED STATES COMMDY IDX FD
217716,Patent and Trademark Office of the United States,195555,UNITED STATES COPPER INDEX
217775,MGM Mirage,14418,MGM MIRAGE
217776,MGM Mirage Online,14418,MGM MIRAGE
217777,"Wagerworks, Inc.",187105,"WAGEWORKS, INC."
217794,"ZIMMER HOLDINGS, INC.",144559,ZIMMER HOLDINGS INC
217834,"WHITE EAGLE INTERNATIONAL TECHNOLOGIES GROUP, INC.",11468,WHITE EAGLE INTERNATIONAL
217835,"WHITE EAGLE INTERNATIONAL TECHNOLOGIES, L.P.",11468,WHITE EAGLE INTERNATIONAL
218070,MP3 Com Inc,122173,MP3 COM INC
218091,Instinet Corporation,5983,INSTINET CORP
218149,Dresser Inc.,260086,DRESSER INC
218165,Pacific Aerospace & Electronics Inc,61314,PACIFIC AEROSPACE & ELECTRONICS INC
218181,Infowave Software Inc,65560,INFOWAVE SOFTWARE INC
218189,SPORTS AUTHORITY,31022,SPORTS AUTHORITY INC-OLD
218189,SPORTS AUTHORITY,66278,SPORTS AUTHORITY INC
218215,Interactive Communications International Inc,28806,INTERACTIVE INC
218233,Simon Property Group Inc,29389,SIMON PROPERTY GROUP INC
218342,"GENESCO, INC.",5109,GENESCO INC
218344,Advanced Micro Devices Inc,1161,ADVANCED MICRO DEVICES INC
218403,Guardian Industries Corporation,5367,GUARDIAN INDUSTRIES
218408,CONOCOPHILLIPS INC,8549,CONOCOPHILLIPS
218446,i2 Incorporated,62101,I2 TELECOM INTERNATIONAL INC
218496,eMachines Inc,133324,EMACHINES INC
218502,Hewlett Packard Co,5606,HEWLETT PACKARD CO
218627,Align Technology Inc,141384,ALIGN TECHNOLOGY INC
218746,Electric & Gas Technology Inc,12094,ELECTRIC & GAS TECHNOLOGY INC
218769,Zevex,23387,ZEVEX INTERNATIONAL INC
218793,Simpson Manufacturing Co Inc,30260,SIMPSON MANUFACTURING CO INC
218860,Arrow International,25355,ARROW INTERNATIONAL INC
218860,Arrow International,61187,ARROW MAGNOLIA INTERNATIONAL INC
218890,Marriott International,28930,MARRIOTT INTERNATIONAL INC
218941,DOLLAR GENERAL CORP.,4016,DOLLAR GENERAL CORP
219030,KV PHARMACEUTICAL COMPANY,6315,KV PHARMACEUTICAL CO
219087,Boat Owners Association of the United States,8015,UNITED STATES FILTER CORP
219087,Boat Owners Association of the United States,8947,UNITED STATES LIME & MINERALS INC
219087,Boat Owners Association of the United States,10930,UNITED STATES ANTIMONY CORP
219087,Boat Owners Association of the United States,10969,UNITED STATES SHOE CORP
219087,Boat Owners Association of the United States,10972,UNITED STATES SURGICAL CORP
219087,Boat Owners Association of the United States,11888,UNITED STATES METALS IDX FD
219087,Boat Owners Association of the United States,14369,UNITED STATES CELLULAR CORP
219087,Boat Owners Association of the United States,23978,UNITED STATES STEEL CORP
219087,Boat Owners Association of the United States,25517,UNITED STATES CAN CO
219087,Boat Owners Association of the United States,25628,UNITED STATES EXPLORATION INC
219087,Boat Owners Association of the United States,61994,UNITED STATES POSTAL SERVICE
219087,Boat Owners Association of the United States,62230,UNITED STATES SATELLITE BROADCASTING CO INC
219087,Boat Owners Association of the United States,171079,UNITED STATES AGRICULTR IDX
219087,Boat Owners Association of the United States,174024,UNITED STATES OIL FUND LP
219087,Boat Owners Association of the United States,177207,UNITED STATES NATURAL GAS FD
219087,Boat Owners Association of the United States,179059,UNITED STATES 12 MNTH OIL LP
219087,Boat Owners Association of the United States,179521,UNITED STATES GASOLINE FD LP
219087,Boat Owners Association of the United States,179808,UNITED STATES DIESEL-HEAT LP
219087,Boat Owners Association of the United States,180545,UNITED STATES SHORT OIL FUND
219087,Boat Owners Association of the United States,183608,UNITED STATES BRENT OIL LP
219087,Boat Owners Association of the United States,183869,UNITED STATES 12 NAT GAS LP
219087,Boat Owners Association of the United States,184937,UNITED STATES COMMDY IDX FD
219087,Boat Owners Association of the United States,195555,UNITED STATES COPPER INDEX
219161,Tumbleweed Communications Corp,122741,TUMBLEWEED COMMUNICATIONS CORP
219169,CTI Group (Holdings) Inc,3270,CTI GROUP HOLDINGS INC
219272,Private Media Group Inc,62797,PRIVATE MEDIA GROUP INC
219283,Private Media Group,62797,PRIVATE MEDIA GROUP INC
219311,BRISTOL MYERS SQUIBB COMPANY,2403,BRISTOL MYERS SQUIBB CO
219552,Diamond Multimedia Systems Inc,31722,DIAMOND MULTIMEDIA SYSTEMS INC
219588,"BRITESMILE, INC.",21673,BRITESMILE INC
219644,"Elantec Semiconductor, Inc.",61410,ELANTEC SEMICONDUCTOR INC
219655,COSTCO WHOLESALE CORPORATION,11814,COSTCO WHOLESALE CORPORATION
219655,COSTCO WHOLESALE CORPORATION,29028,COSTCO WHOLESALE CORP
219656,Johnson Outdoors Inc,13906,JOHNSON OUTDOORS INC
219681,TEVA PHARMACEUTICAL INDUSTRIES,14538,TEVA PHARMACEUTICALS
219756,"SERVICEWARE TECHNOLOGIES, INC.",134104,SERVICEWARE TECHNOLOGIES INC
219758,PRIMUS KNOWLEDGE SOLUTIONS,121842,PRIMUS KNOWLEDGE SOLUTIONS INC
219795,Honeywell International Inc,1300,HONEYWELL INTERNATIONAL INC
219795,Honeywell International Inc,5693,HONEYWELL INC
219813,SPS Technologies Inc,9332,SPS TECHNOLOGIES INC
219864,Mobile Mini Incorporated,29734,MOBILE MINI INC
219866,Williams Scotsman Incorporated,148361,WILLIAMS SCOTSMAN INC
219957,"DOLLAR TREE STORES, INC",31587,DOLLAR TREE STORES INC
220043,"APPLE COMPUTER, INC.",1690,APPLE COMPUTER INC
220174,"Coleman Company, Inc. The",24969,COLEMAN CO INC
220175,"Team Products International, Inc.",10353,TEAM INC
220204,Leslie's Poolmart,23929,LESLIES POOLMART
220204,Leslie's Poolmart,23929,LESLIES POOLMART INC
220244,Arthrocare Corporation,61996,ARTHROCARE CORP
220357,"Silent Witness Enterprises, Ltd.",108246,SILENT WITNESS ENTERPRISES
220376,"a division of Tasco Industries Inc, a California corporation",146072,INDUSTRIES INTERNATIONAL INC
220452,RealNetworks Inc,65899,REALNETWORKS INC
220479,Hon Industries Inc,5690,HON INDUSTRIES INC
220491,Medimmune Inc,24008,MEDIMMUNE INC
220531,NASHUA CORPORATION,7692,NASHUA CORP
220556,Omaha Fixture International Inc,61285,BALLANTYNE OF OMAHA INC
220617,Earthlink Inc,62391,EARTHLINK INC
220633,Cognos Inc,14459,COGNOS INC
220736,"Sharper Image Corporation, -",13479,SHARPER IMAGE CORP
220914,BROADCOM CORPORATION,66708,BROADCOM CORP
221011,"PARAGON TECHNOLOGIES, INC.",9323,PARAGON TECHNOLOGIES INC
221022,Inrad Inc,6021,INRAD INC
221082,"CHAD THERAPEUTICS, INC.",2903,CHAD THERAPEUTICS INC
221093,"COOPER INDUSTRIES, LTD.",3497,COOPER INDUSTRIES LTD
221137,"JONES PHARMA, INC.",12382,JONES PHARMA INC
221138,"KING PHARMACEUTICALS, INC.",112033,KING PHARMACEUTICALS INC
221142,"AMPHASTAR PHARMACEUTICALS, INC.",20659,"Amphastar Pharmaceuticals, Inc."
221202,Palm Inc,132502,PALM INC
221203,PalmSource Inc,156599,PALMSOURCE INC
221205,Palmone Inc,132502,PALMONE INC
221238,a resident of New Jersey,7848,NEW JERSEY REALTY CO
221238,a resident of New Jersey,7849,NEW JERSEY RESOURCES CORP
221238,a resident of New Jersey,13367,NEW JERSEY STEEL CORP
221238,a resident of New Jersey,66246,NEW JERSEY MINING CO
221268,Ulta Salon Cosmetics & Fragrance Inc,178704,"Ulta Salon, Cosmetics & Fragrance, Inc."
221342,Take Two Interactive Software Inc,64630,TAKE TWO INTERACTIVE SOFTWARE INC
221368,DRI,30939,DRI CORP
221431,"Amgen Inc, -",1602,AMGEN INC
221517,"INFINEON TECHNOLOGIES AG,",132740,INFINEON TECHNOLOGIES AG
221581,AMERSHAM PLC,100423,AMERSHAM PLC
221583,"PERKINELMER, INC.",4145,PERKINELMER INC
221639,TCS,10273,TCS ENTERPRISES INC
221692,TRIANGLE INC.,63795,TRIANGLE INC
221726,"FISHER-PRICE, INC.",24282,FISHER-PRICE INC
221728,"NEWELL RUBBERMAID, INC.",7875,NEWELL RUBBERMAID INC
221731,Essex Motor Sports International Inc,64789,ESSEX INTERNATIONAL INC
221763,Foot Locker Inc,11584,FOOT LOCKER INC
221763,Foot Locker Inc,11584,"FOOT LOCKER, INC."
221770,Pacific Sunwear of California Inc,27937,PACIFIC SUNWEAR OF CALIFORNIA INC
221800,"VERIZON COMMUNICATIONS , INC.",2136,VERIZON COMMUNICATIONS INC
221801,"VERIZON PENNSYLVANIA, INC.",2142,VERIZON PENNSYLVANIA INC
221801,"VERIZON PENNSYLVANIA, INC.",3931,VERIZON INC / DE
221802,"VERIZON NEW JERSEY, INC.",3931,VERIZON INC / DE
221802,"VERIZON NEW JERSEY, INC.",7846,VERIZON NEW JERSEY INC
221804,"VERIZON NEW YORK, INC.",7864,VERIZON NEW YORK INC
221806,"VERIZON DELAWARE, INC.",3931,VERIZON INC / DE
221808,"VERIZON CALIFORNIA, INC.",3931,VERIZON INC / DE
221808,"VERIZON CALIFORNIA, INC.",5090,VERIZON CALIFORNIA INC
221810,"VERIZON FLORIDA, INC.",3931,VERIZON INC / DE
221810,"VERIZON FLORIDA, INC.",5091,VERIZON FLORIDA INC
221812,"VERIZON HAWAII, INC.",3931,VERIZON INC / DE
221812,"VERIZON HAWAII, INC.",5527,VERIZON HAWAII INC
221814,"VERIZON MARYLAND, INC.",2978,VERIZON MARYLAND INC
221814,"VERIZON MARYLAND, INC.",3931,VERIZON INC / DE
221816,"VERIZON VIRGINIA, INC.",2979,VERIZON VIRGINIA INC
221816,"VERIZON VIRGINIA, INC.",3931,VERIZON INC / DE
221818,"VERIZON WASHINGTON DC, INC.",3931,VERIZON INC / DE
221820,"VERIZON WEST VIRGINIA, INC.",2979,VERIZON VIRGINIA INC
221820,"VERIZON WEST VIRGINIA, INC.",3931,VERIZON INC / DE
221822,"VERIZON NEW ENGLAND, INC.",7840,VERIZON NEW ENGLAND INC
221824,"VERIZON NORTH, INC.",5093,VERIZON NORTH INC
221827,"VERIZON SOUTH, INC.",5100,VERIZON SOUTH INC
221829,"GTE SOUTHWEST, INC.",5101,GTE SOUTHWEST INC
221834,"CONTEL OF THE SOUTH, INC.",9835,SOUTH TEXAS DRILLING & EXPLORATION INC
221834,"CONTEL OF THE SOUTH, INC.",19049,SOUTH ALABAMA BANCORPORATION INC
221839,"PUERTO RICO TELEPHONE CO., INC.",8817,PUERTO RICO TELEPHONE CO
221848,Amazon Com Inc,64768,AMAZON COM INC
221854,Circuit City Stores Inc,3054,CIRCUIT CITY STORES INC
221864,Sears Roebuck Co,9563,SEARS ROEBUCK & CO
221878,DELTA INDUSTRIES,3852,DELTA CALIFORNIA INDUSTRIES
221947,Electro Scientific Industries Inc,4274,ELECTRO SCIENTIFIC INDUSTRIES INC
221971,MERGE TECHNOLOGIES INCORPORATED,66630,MERGE TECHNOLOGIES INC
222041,Stemcells California Inc,25095,STEMCELLS INC
222044,"Lendingtree, Inc.",129626,LENDINGTREE INC
222044,"Lendingtree, Inc.",180423,"LendingTree, Inc."
222099,PATRIOT SCIENTIFIC CORPORATION,25297,PATRIOT SCIENTIFIC CORP
222103,Dollar Tree Stores Inc,31587,DOLLAR TREE STORES INC
222171,SPX CORPORATION,5087,SPX CORP
222320,Veeco Instruments Inc,11124,VEECO INSTRUMENTS INC
222343,ILLINOIS BELL TELEPHONE COMPANY,5875,ILLINOIS BELL TELEPHONE CO
222345,INDIANA BELL TELEPHONE COMPANY,5915,INDIANA BELL TELEPHONE CO INC
222347,MICHIGAN BELL TELEPHONE COMPANY,7317,MICHIGAN BELL TELEPHONE CO
222351,OHIO BELL TELEPHONE COMPANY,8097,OHIO BELL TELEPHONE CO
222357,SOUTHERN NEW ENGLAND TELEPHONE COMPANY,13153,SOUTHERN NEW ENGLAND TELEPHONE CO
222359,SOUTHWESTERN BELL TELEPHONE COMPANY,9900,SOUTHWESTERN BELL TELEPHONE CO
222363,WOODBURY TELEPHONE COMPANY,11572,WOODBURY TELEPHONE CO
222444,MTS Systems Corp,6900,MTS SYSTEMS CORP
222447,Moog Inc,7549,MOOG INC
222447,Moog Inc,7549,MOOG INC.
222451,Oceaneering International Inc,8079,OCEANEERING INTERNATIONAL INC
222453,Six Flags Theme Parks Inc,14521,SIX FLAGS THEME PARKS INC
222518,"on behalf of Planet Electric Inc, a California corporation",4259,ELECTRIC M & R INC
222518,"on behalf of Planet Electric Inc, a California corporation",12094,ELECTRIC & GAS TECHNOLOGY INC
222518,"on behalf of Planet Electric Inc, a California corporation",162321,ELECTRIC NETWORK COM INC
222540,"Whistler Investments, Inc",147505,WHISTLER INVESTMENTS INC
222664,Home Depot Inc,5680,HOME DEPOT INC
222868,Nestor Inc,7817,NESTOR INC
223172,D. O.,3703,D O C OPTICS CORP
223177,"Hayes Lemmerz International, Incorporated",26019,HAYES LEMMERZ INTERNATIONAL INC
223216,"Active Power, Incorporated",138601,ACTIVE POWER INC
223299,"Delco Remy International, Incorporated",65697,DELCO REMY INTERNATIONAL INC
223309,"Lexmark International, Incorporated",61552,LEXMARK INTERNATIONAL INC
223338,"Arvinmeritor, Incorporated",65399,ARVINMERITOR INC
223382,"Verifone, Incorporated",21078,VERIFONE INC
223388,"Thales e-Transactions, Incorporated",13556,THALES
223394,"Schlumberger, Limited",9465,SCHLUMBERGER LTD
223394,"Schlumberger, Limited",9465,SCHLUMBERGER LIMITED
223408,"AFG Industries, Inc.",1020,AFG INDUSTRIES INC
223419,"Planar Systems, Incorporated",29435,PLANAR SYSTEMS INC
223423,"Compusa, Incorporated",24779,COMPUSA INC
223462,"ODD Job Stores, Incorporated",64015,ODD JOB STORES INC
223472,General Electric,2687,GENERAL ELECTRIC CANADA INC
223472,General Electric,5047,GENERAL ELECTRIC CO
223472,General Electric,5048,GENERAL ELECTRIC CAPITAL CORP
223472,General Electric,12439,GENERAL ELECTRIC CAPITAL SERVICES INC
